year_month,state_clean,district_clean,bio_age_5_17,bio_age_17_,biometric_updates,demo_age_5_17,demo_age_17_,demographic_updates,age_0_5,age_5_17,age_18_greater,enrolments,total_activity,mean_activity_x,std_activity_x,stress_signal,mean_activity_y,std_activity_y,mean_activity,std_activity
2025-04,madhya pradesh,dhar,10072.0,9703.0,19775.0,565.0,2588.0,3153.0,396.0,116.0,107.0,619.0,23547.0,22390.11111111111,10709.199333335388,0.1080275801093504,22390.11111111111,10709.199333335388,22390.11111111111,10709.199333335388
2025-04,madhya pradesh,dindori,7309.0,4827.0,12136.0,693.0,3149.0,3842.0,0.0,0.0,0.0,0.0,15978.0,9601.222222222223,5342.021311680107,1.19370129876405,9601.222222222223,5342.021311680107,9601.222222222223,5342.021311680107
2025-04,madhya pradesh,east nimar,1477.0,3783.0,5260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5260.0,4875.222222222223,1923.5124627733621,0.20003913945168642,4875.222222222223,1923.5124627733621,4875.222222222223,1923.5124627733621
2025-04,madhya pradesh,guna,11724.0,5429.0,17153.0,226.0,1679.0,1905.0,633.0,120.0,31.0,784.0,19842.0,17800.222222222223,9676.10151065213,0.21101243879366555,17800.222222222223,9676.10151065213,17800.222222222223,9676.10151065213
2025-04,madhya pradesh,gwalior,10154.0,6546.0,16700.0,241.0,1547.0,1788.0,855.0,370.0,113.0,1338.0,19826.0,19644.444444444445,8117.236723650343,0.02236667005491848,19644.444444444445,8117.236723650343,19644.444444444445,8117.236723650343
2025-04,madhya pradesh,harda,3532.0,2643.0,6175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6175.0,4583.111111111111,2168.347495470021,0.7341484204974367,4583.111111111111,2168.347495470021,4583.111111111111,2168.347495470021
2025-04,madhya pradesh,harda ,313.0,1121.0,1434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.0,1180.2222222222222,471.32997405686433,0.5384291085785272,1180.2222222222222,471.32997405686433,1180.2222222222222,471.32997405686433
2025-04,madhya pradesh,hoshangabad,8610.0,6927.0,15537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15537.0,10946.666666666666,4744.173479121521,0.9675728245467378,10946.666666666666,4744.173479121521,10946.666666666666,4744.173479121521
2025-04,madhya pradesh,indore,14574.0,12400.0,26974.0,1099.0,8188.0,9287.0,830.0,205.0,48.0,1083.0,37344.0,35061.0,14106.51605641875,0.1618401021817991,35061.0,14106.51605641875,35061.0,14106.51605641875
2025-04,madhya pradesh,jabalpur,10507.0,8228.0,18735.0,152.0,1382.0,1534.0,125.0,23.0,11.0,159.0,20428.0,22400.11111111111,8130.660604225902,-0.24255238376154908,22400.11111111111,8130.660604225902,22400.11111111111,8130.660604225902
2025-04,madhya pradesh,jhabua,7489.0,6260.0,13749.0,0.0,0.0,0.0,466.0,372.0,48.0,886.0,14635.0,12959.222222222223,5874.907739228289,0.28524325013449536,12959.222222222223,5874.907739228289,12959.222222222223,5874.907739228289
2025-04,madhya pradesh,katni,5161.0,6243.0,11404.0,383.0,2502.0,2885.0,353.0,40.0,20.0,413.0,14702.0,13906.222222222223,5583.170107066813,0.1425315300299616,13906.222222222223,5583.170107066813,13906.222222222223,5583.170107066813
2025-04,madhya pradesh,khandwa,5702.0,2816.0,8518.0,0.0,0.0,0.0,271.0,133.0,16.0,420.0,8938.0,7348.666666666667,3473.4637611467897,0.45756439180715763,7348.666666666667,3473.4637611467897,7348.666666666667,3473.4637611467897
2025-04,madhya pradesh,khargone,14061.0,10969.0,25030.0,169.0,811.0,980.0,695.0,188.0,52.0,935.0,26945.0,21233.777777777777,11182.276834099775,0.5107387616094555,21233.777777777777,11182.276834099775,21233.777777777777,11182.276834099775
2025-04,madhya pradesh,maihar,21.0,71.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,456.125,334.6180925430406,-1.088180848897655,456.125,334.6180925430406,456.125,334.6180925430406
2025-04,madhya pradesh,mandla,5930.0,3749.0,9679.0,1294.0,3936.0,5230.0,0.0,0.0,0.0,0.0,14909.0,10594.111111111111,4964.2575840815425,0.8691911762848631,10594.111111111111,4964.2575840815425,10594.111111111111,4964.2575840815425
2025-04,madhya pradesh,mandsaur,6308.0,5411.0,11719.0,281.0,753.0,1034.0,0.0,0.0,0.0,0.0,12753.0,13529.888888888889,6619.130521534615,-0.11737023259495578,13529.888888888889,6619.130521534615,13529.888888888889,6619.130521534615
2025-04,madhya pradesh,morena,13836.0,6276.0,20112.0,525.0,2785.0,3310.0,1027.0,459.0,82.0,1568.0,24990.0,23620.444444444445,12361.962759925213,0.11078787261804049,23620.444444444445,12361.962759925213,23620.444444444445,12361.962759925213
2025-04,madhya pradesh,narmadapuram,194.0,781.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,1101.888888888889,392.1624167498858,-0.3235620841499873,1101.888888888889,392.1624167498858,1101.888888888889,392.1624167498858
2025-04,madhya pradesh,narsimhapur,246.0,746.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1343.5555555555557,513.489316128172,-0.6846404482304825,1343.5555555555557,513.489316128172,1343.5555555555557,513.489316128172
2025-04,madhya pradesh,narsinghpur,4619.0,2734.0,7353.0,288.0,1625.0,1913.0,0.0,0.0,0.0,0.0,9266.0,8369.222222222223,3098.050184300513,0.28946521987352974,8369.222222222223,3098.050184300513,8369.222222222223,3098.050184300513
2025-04,madhya pradesh,neemuch,4755.0,2081.0,6836.0,224.0,1260.0,1484.0,0.0,0.0,0.0,0.0,8320.0,8934.777777777777,4204.891638846885,-0.14620537949138898,8934.777777777777,4204.891638846885,8934.777777777777,4204.891638846885
2025-04,madhya pradesh,niwari,257.0,181.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,359.0,169.73435126691354,0.4654331866845833,359.0,169.73435126691354,359.0,169.73435126691354
2025-04,madhya pradesh,panna,11063.0,6229.0,17292.0,0.0,0.0,0.0,107.0,33.0,19.0,159.0,17451.0,13642.0,6610.638641613985,0.5761924386582465,13642.0,6610.638641613985,13642.0,6610.638641613985
2025-04,madhya pradesh,raisen,12132.0,5580.0,17712.0,464.0,2305.0,2769.0,410.0,83.0,22.0,515.0,20996.0,14907.888888888889,6462.782903758342,0.9420262450051748,14907.888888888889,6462.782903758342,14907.888888888889,6462.782903758342
2025-04,madhya pradesh,rajgarh,14937.0,11041.0,25978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25978.0,20377.777777777777,10627.83770079523,0.5269390048930823,20377.777777777777,10627.83770079523,20377.777777777777,10627.83770079523
2025-04,madhya pradesh,ratlam,8712.0,5505.0,14217.0,338.0,2462.0,2800.0,0.0,0.0,0.0,0.0,17017.0,18980.666666666668,8621.528678256544,-0.22776316590108045,18980.666666666668,8621.528678256544,18980.666666666668,8621.528678256544
2025-04,madhya pradesh,rewa,21559.0,8159.0,29718.0,89.0,666.0,755.0,0.0,0.0,0.0,0.0,30473.0,25558.88888888889,10722.857343596022,0.45828373479629925,25558.88888888889,10722.857343596022,25558.88888888889,10722.857343596022
2025-04,madhya pradesh,sagar,17815.0,10875.0,28690.0,368.0,2521.0,2889.0,183.0,26.0,12.0,221.0,31800.0,26064.666666666668,12009.28423137699,0.47757495141537804,26064.666666666668,12009.28423137699,26064.666666666668,12009.28423137699
2025-04,madhya pradesh,satna,14637.0,7737.0,22374.0,798.0,4537.0,5335.0,368.0,55.0,14.0,437.0,28146.0,23778.222222222223,9066.898791452591,0.48172786288243363,23778.222222222223,9066.898791452591,23778.222222222223,9066.898791452591
2025-04,madhya pradesh,sehore,7883.0,8009.0,15892.0,345.0,1388.0,1733.0,0.0,0.0,0.0,0.0,17625.0,14299.0,7384.307059568961,0.4504146392030109,14299.0,7384.307059568961,14299.0,7384.307059568961
2025-04,madhya pradesh,seoni,7581.0,4981.0,12562.0,722.0,3051.0,3773.0,0.0,0.0,0.0,0.0,16335.0,13719.555555555555,6932.396142588634,0.37727856150295086,13719.555555555555,6932.396142588634,13719.555555555555,6932.396142588634
2025-04,madhya pradesh,shahdol,6560.0,6310.0,12870.0,132.0,553.0,685.0,0.0,0.0,0.0,0.0,13555.0,13222.333333333334,5896.683177855158,0.05641589629844574,13222.333333333334,5896.683177855158,13222.333333333334,5896.683177855158
2025-04,madhya pradesh,shajapur,10065.0,7725.0,17790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17790.0,15473.888888888889,7389.172897632801,0.3134465985838688,15473.888888888889,7389.172897632801,15473.888888888889,7389.172897632801
2025-04,madhya pradesh,sheopur,4582.0,2633.0,7215.0,0.0,0.0,0.0,209.0,163.0,24.0,396.0,7611.0,8944.666666666666,4774.764968037694,-0.27931566801596286,8944.666666666666,4774.764968037694,8944.666666666666,4774.764968037694
2025-04,madhya pradesh,shivpuri,9941.0,5513.0,15454.0,0.0,0.0,0.0,499.0,259.0,111.0,869.0,16323.0,22473.777777777777,13860.261287019248,-0.4437706945350485,22473.777777777777,13860.261287019248,22473.777777777777,13860.261287019248
2025-04,madhya pradesh,sidhi,16891.0,5313.0,22204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22204.0,16262.111111111111,8473.522208096885,0.7012301075001738,16262.111111111111,8473.522208096885,16262.111111111111,8473.522208096885
2025-04,madhya pradesh,singrauli,17686.0,4659.0,22345.0,792.0,3850.0,4642.0,0.0,0.0,0.0,0.0,26987.0,15222.111111111111,7985.475399818793,1.4732859723236837,15222.111111111111,7985.475399818793,15222.111111111111,7985.475399818793
2025-04,madhya pradesh,tikamgarh,18725.0,9641.0,28366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28366.0,20560.777777777777,10987.259187096864,0.7103884680711329,20560.777777777777,10987.259187096864,20560.777777777777,10987.259187096864
2025-04,madhya pradesh,ujjain,8884.0,5904.0,14788.0,718.0,3536.0,4254.0,0.0,0.0,0.0,0.0,19042.0,20473.333333333332,7225.304595655466,-0.1981000682232808,20473.333333333332,7225.304595655466,20473.333333333332,7225.304595655466
2025-04,madhya pradesh,umaria,2891.0,2472.0,5363.0,127.0,560.0,687.0,0.0,0.0,0.0,0.0,6050.0,6213.222222222223,2859.5514848389153,-0.05707965850155598,6213.222222222223,2859.5514848389153,6213.222222222223,2859.5514848389153
2025-04,madhya pradesh,vidisha,8486.0,5753.0,14239.0,478.0,2042.0,2520.0,670.0,119.0,42.0,831.0,17590.0,16581.88888888889,8113.525797155704,0.12425068167830504,16581.88888888889,8113.525797155704,16581.88888888889,8113.525797155704
2025-04,madhya pradesh,west nimar,417.0,694.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,1128.0,402.2623522031362,-0.04226097696414619,1128.0,402.2623522031362,1128.0,402.2623522031362
2025-04,maharashtra,ahmed nagar,12.0,145.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,782.0,888.8423651019341,-0.7031618029686556,782.0,888.8423651019341,782.0,888.8423651019341
2025-04,maharashtra,ahmednagar,9904.0,19453.0,29357.0,0.0,0.0,0.0,71.0,15.0,10.0,96.0,29453.0,45844.333333333336,25115.837309355225,-0.6526293800775593,45844.333333333336,25115.837309355225,45844.333333333336,25115.837309355225
2025-04,maharashtra,akola,3998.0,13294.0,17292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17292.0,21301.11111111111,9775.600831207825,-0.4101140359897207,21301.11111111111,9775.600831207825,21301.11111111111,9775.600831207825
2025-04,maharashtra,amravati,7506.0,23036.0,30542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30542.0,37572.555555555555,15005.940557918315,-0.4685181530887566,37572.555555555555,15005.940557918315,37572.555555555555,15005.940557918315
2025-04,maharashtra,aurangabad,8187.0,18109.0,26296.0,261.0,1965.0,2226.0,584.0,154.0,53.0,791.0,29313.0,38985.11111111111,16404.271230722537,-0.5896093142496215,38985.11111111111,16404.271230722537,38985.11111111111,16404.271230722537
2025-04,maharashtra,beed,8445.0,18130.0,26575.0,232.0,2441.0,2673.0,379.0,52.0,19.0,450.0,29698.0,34818.22222222222,13572.248374696232,-0.37725674338293397,34818.22222222222,13572.248374696232,34818.22222222222,13572.248374696232
2025-04,maharashtra,bhandara,2722.0,8462.0,11184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11184.0,11572.777777777777,4288.177257815311,-0.09066271154468254,11572.777777777777,4288.177257815311,11572.777777777777,4288.177257815311
2025-04,maharashtra,buldana,122.0,1963.0,2085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0,4305.111111111111,3511.463314789308,-0.6322467051729176,4305.111111111111,3511.463314789308,4305.111111111111,3511.463314789308
2025-04,maharashtra,buldhana,4721.0,11245.0,15966.0,37.0,490.0,527.0,0.0,0.0,0.0,0.0,16493.0,26936.11111111111,16878.57009231265,-0.6187201317407467,26936.11111111111,16878.57009231265,26936.11111111111,16878.57009231265
2025-04,maharashtra,chandrapur,5339.0,13857.0,19196.0,31.0,410.0,441.0,193.0,18.0,10.0,221.0,19858.0,26549.88888888889,13500.386924496317,-0.49568126649366806,26549.88888888889,13500.386924496317,26549.88888888889,13500.386924496317
2025-04,maharashtra,chatrapati sambhaji nagar,53.0,262.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,630.3333333333334,484.8582267013729,-0.6503619325563162,630.3333333333334,484.8582267013729,630.3333333333334,484.8582267013729
2025-04,maharashtra,chhatrapati sambhajinagar,64.0,353.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,1353.111111111111,862.6181722587991,-1.0851975314406697,1353.111111111111,862.6181722587991,1353.111111111111,862.6181722587991
2025-04,maharashtra,dharashiv,11.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,243.55555555555554,237.89814580567412,-0.8346242249308855,243.55555555555554,237.89814580567412,243.55555555555554,237.89814580567412
2025-04,maharashtra,dhule,5882.0,14299.0,20181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20181.0,23038.0,8664.85323014764,-0.3297228382426184,23038.0,8664.85323014764,23038.0,8664.85323014764
2025-04,maharashtra,gadchiroli,2630.0,7706.0,10336.0,70.0,500.0,570.0,0.0,0.0,0.0,0.0,10906.0,15210.888888888889,6943.119947913266,-0.6200222552950004,15210.888888888889,6943.119947913266,15210.888888888889,6943.119947913266
2025-04,maharashtra,gondiya,3227.0,4618.0,7845.0,97.0,474.0,571.0,0.0,0.0,0.0,0.0,8416.0,12165.888888888889,5658.297699936891,-0.6627238593209248,12165.888888888889,5658.297699936891,12165.888888888889,5658.297699936891
2025-04,maharashtra,hingoli,3222.0,6628.0,9850.0,0.0,0.0,0.0,913.0,95.0,136.0,1144.0,10994.0,17065.11111111111,10840.48230528103,-0.560040682705927,17065.11111111111,10840.48230528103,17065.11111111111,10840.48230528103
2025-04,maharashtra,jalgaon,12325.0,25017.0,37342.0,206.0,1220.0,1426.0,360.0,53.0,10.0,423.0,39191.0,48326.444444444445,18041.167583551178,-0.5063665864272321,48326.444444444445,18041.167583551178,48326.444444444445,18041.167583551178
2025-04,maharashtra,jalna,4561.0,10514.0,15075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15075.0,22590.555555555555,9700.6061036297,-0.7747511315549078,22590.555555555555,9700.6061036297,22590.555555555555,9700.6061036297
2025-04,maharashtra,kolhapur,15200.0,16393.0,31593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31593.0,33104.88888888889,12928.265945636758,-0.11694444523700005,33104.88888888889,12928.265945636758,33104.88888888889,12928.265945636758
2025-04,maharashtra,latur,8274.0,21319.0,29593.0,0.0,0.0,0.0,229.0,42.0,23.0,294.0,29887.0,32062.333333333332,13471.68283845786,-0.1614745061488063,32062.333333333332,13471.68283845786,32062.333333333332,13471.68283845786
2025-04,maharashtra,mumbai,10735.0,29324.0,40059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40059.0,45267.22222222222,15181.001644965474,-0.34307500545917136,45267.22222222222,15181.001644965474,45267.22222222222,15181.001644965474
2025-04,maharashtra,mumbai city,2694.0,2433.0,5127.0,186.0,1754.0,1940.0,0.0,0.0,0.0,0.0,7067.0,7710.666666666667,3288.2067681336584,-0.19575005833103476,7710.666666666667,3288.2067681336584,7710.666666666667,3288.2067681336584
2025-04,maharashtra,mumbai suburban,9528.0,9391.0,18919.0,326.0,2863.0,3189.0,389.0,109.0,44.0,542.0,22650.0,29396.777777777777,12595.397966894274,-0.535654196517728,29396.777777777777,12595.397966894274,29396.777777777777,12595.397966894274
2025-04,maharashtra,nagpur,10872.0,28643.0,39515.0,236.0,1982.0,2218.0,468.0,50.0,48.0,566.0,42299.0,43388.333333333336,16083.425567956598,-0.06773018152946479,43388.333333333336,16083.425567956598,43388.333333333336,16083.425567956598
2025-04,maharashtra,nanded,11868.0,18508.0,30376.0,0.0,0.0,0.0,462.0,89.0,56.0,607.0,30983.0,45883.555555555555,27264.635441864575,-0.5465158552120561,45883.555555555555,27264.635441864575,45883.555555555555,27264.635441864575
2025-04,maharashtra,nandurbar,5673.0,11344.0,17017.0,164.0,1255.0,1419.0,237.0,35.0,10.0,282.0,18718.0,22222.11111111111,9895.051748783888,-0.35412761853840413,22222.11111111111,9895.051748783888,22222.11111111111,9895.051748783888
2025-04,maharashtra,nashik,13708.0,30777.0,44485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44485.0,69797.55555555556,30986.350838357488,-0.816893724840344,69797.55555555556,30986.350838357488,69797.55555555556,30986.350838357488
2025-04,maharashtra,osmanabad,5880.0,9950.0,15830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15830.0,21595.88888888889,10984.2536551698,-0.5249231372379263,21595.88888888889,10984.2536551698,21595.88888888889,10984.2536551698
2025-04,maharashtra,palghar,5873.0,6864.0,12737.0,0.0,0.0,0.0,174.0,90.0,16.0,280.0,13017.0,22804.555555555555,9630.12690870571,-1.01634751528638,22804.555555555555,9630.12690870571,22804.555555555555,9630.12690870571
2025-04,maharashtra,parbhani,6180.0,9983.0,16163.0,0.0,0.0,0.0,135.0,10.0,16.0,161.0,16324.0,24147.444444444445,12080.820254758275,-0.6475921567795054,24147.444444444445,12080.820254758275,24147.444444444445,12080.820254758275
2025-04,maharashtra,pune,27254.0,36621.0,63875.0,602.0,5616.0,6218.0,39.0,11.0,19.0,69.0,70162.0,85441.88888888889,32901.488368478276,-0.4644133030628486,85441.88888888889,32901.488368478276,85441.88888888889,32901.488368478276
2025-04,maharashtra,raigad,353.0,1240.0,1593.0,194.0,2692.0,2886.0,242.0,72.0,21.0,335.0,4814.0,4166.444444444444,1349.3958010079095,0.47988555698177987,4166.444444444444,1349.3958010079095,4166.444444444444,1349.3958010079095
2025-04,maharashtra,raigarh,4740.0,7673.0,12413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12413.0,19190.777777777777,8767.269782802652,-0.7730773599636066,19190.777777777777,8767.269782802652,19190.777777777777,8767.269782802652
2025-04,maharashtra,ratnagiri,2887.0,6595.0,9482.0,17.0,157.0,174.0,0.0,0.0,0.0,0.0,9656.0,15108.111111111111,7193.723504633126,-0.7578983411858508,15108.111111111111,7193.723504633126,15108.111111111111,7193.723504633126
2025-04,maharashtra,sangli,6695.0,13066.0,19761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19761.0,25790.88888888889,10487.394545887511,-0.5749653894020255,25790.88888888889,10487.394545887511,25790.88888888889,10487.394545887511
2025-04,maharashtra,satara,8214.0,10932.0,19146.0,0.0,0.0,0.0,192.0,26.0,18.0,236.0,19382.0,24856.777777777777,10200.434277247437,-0.5367200678886324,24856.777777777777,10200.434277247437,24856.777777777777,10200.434277247437
2025-04,maharashtra,sindhudurg,1481.0,2826.0,4307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4307.0,5669.444444444444,2991.296504490616,-0.4554695405149926,5669.444444444444,2991.296504490616,5669.444444444444,2991.296504490616
2025-04,maharashtra,solapur,11972.0,20928.0,32900.0,0.0,0.0,0.0,548.0,67.0,45.0,660.0,33560.0,47093.333333333336,24619.647687365472,-0.54969646622029,47093.333333333336,24619.647687365472,47093.333333333336,24619.647687365472
2025-04,maharashtra,thane,16028.0,36209.0,52237.0,814.0,8522.0,9336.0,2371.0,913.0,150.0,3434.0,65007.0,83261.55555555556,29464.267177002344,-0.6195489419741529,83261.55555555556,29464.267177002344,83261.55555555556,29464.267177002344
2025-04,maharashtra,wardha,2859.0,7845.0,10704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10704.0,13305.777777777777,5178.163182485122,-0.5024518706900085,13305.777777777777,5178.163182485122,13305.777777777777,5178.163182485122
2025-04,maharashtra,washim,3178.0,7427.0,10605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10605.0,16048.666666666666,8394.314161978928,-0.6484945120737943,16048.666666666666,8394.314161978928,16048.666666666666,8394.314161978928
2025-04,maharashtra,yavatmal,7446.0,20110.0,27556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27556.0,41601.88888888889,24668.782369851804,-0.5693790912864286,41601.88888888889,24668.782369851804,41601.88888888889,24668.782369851804
2025-04,manipur,bishnupur,810.0,558.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,4931.333333333333,5272.340609255059,-0.6758541599300818,4931.333333333333,5272.340609255059,4931.333333333333,5272.340609255059
2025-04,manipur,chandel,387.0,492.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0,1339.0,1097.3763028241497,-0.4191816415355137,1339.0,1097.3763028241497,1339.0,1097.3763028241497
2025-04,manipur,churachandpur,861.0,960.0,1821.0,0.0,0.0,0.0,130.0,476.0,26.0,632.0,2453.0,3177.6666666666665,2196.2222678954877,-0.32996053143613396,3177.6666666666665,2196.2222678954877,3177.6666666666665,2196.2222678954877
2025-04,manipur,imphal east,1438.0,1252.0,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0,8446.555555555555,9126.057611464974,-0.630782294024054,8446.555555555555,9126.057611464974,8446.555555555555,9126.057611464974
2025-04,manipur,imphal west,1363.0,1265.0,2628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628.0,9519.666666666666,11781.542142266437,-0.5849545486870281,9519.666666666666,11781.542142266437,9519.666666666666,11781.542142266437
2025-04,manipur,jiribam,42.0,273.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,305.1111111111111,152.10723556462102,0.0650126133196848,305.1111111111111,152.10723556462102,305.1111111111111,152.10723556462102
2025-04,manipur,kakching,78.0,40.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,373.55555555555554,369.49834610966496,-0.691628415245215,373.55555555555554,369.49834610966496,373.55555555555554,369.49834610966496
2025-04,manipur,senapati,798.0,1232.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.0,3601.3333333333335,2785.5249954003284,-0.564106707327358,3601.3333333333335,2785.5249954003284,3601.3333333333335,2785.5249954003284
2025-04,manipur,tamenglong,350.0,640.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,1438.7777777777778,1508.2734150161384,-0.2975440482539938,1438.7777777777778,1508.2734150161384,1438.7777777777778,1508.2734150161384
2025-04,manipur,thoubal,1572.0,1195.0,2767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767.0,8599.0,9045.831747274542,-0.6447168334473111,8599.0,9045.831747274542,8599.0,9045.831747274542
2025-04,manipur,ukhrul,448.0,814.0,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.0,2305.1111111111113,2150.878974073416,-0.48496969084951724,2305.1111111111113,2150.878974073416,2305.1111111111113,2150.878974073416
2025-04,meghalaya,east garo hills,141.0,243.0,384.0,0.0,0.0,0.0,491.0,1124.0,293.0,1908.0,2292.0,1266.6666666666667,720.4326824901824,1.4232187937244307,1266.6666666666667,720.4326824901824,1266.6666666666667,720.4326824901824
2025-04,meghalaya,east jaintia hills,213.0,85.0,298.0,0.0,0.0,0.0,434.0,765.0,283.0,1482.0,1780.0,1041.888888888889,540.4492215843327,1.3657362831374433,1041.888888888889,540.4492215843327,1041.888888888889,540.4492215843327
2025-04,meghalaya,east khasi hills,1297.0,1920.0,3217.0,0.0,0.0,0.0,1437.0,4688.0,1673.0,7798.0,11015.0,6114.777777777777,3149.707517285445,1.5557705581645394,6114.777777777777,3149.707517285445,6114.777777777777,3149.707517285445
2025-04,meghalaya,north garo hills,139.0,68.0,207.0,0.0,0.0,0.0,205.0,1048.0,242.0,1495.0,1702.0,685.2222222222222,547.5704926714409,1.8568892798025107,685.2222222222222,547.5704926714409,685.2222222222222,547.5704926714409
2025-04,meghalaya,ri bhoi,227.0,222.0,449.0,0.0,0.0,0.0,319.0,1500.0,514.0,2333.0,2782.0,1913.2222222222222,957.5179864861258,0.9073226717818592,1913.2222222222222,957.5179864861258,1913.2222222222222,957.5179864861258
2025-04,meghalaya,south garo hills,92.0,187.0,279.0,0.0,0.0,0.0,231.0,820.0,367.0,1418.0,1697.0,817.8888888888889,526.9763857243614,1.6682172767622574,817.8888888888889,526.9763857243614,817.8888888888889,526.9763857243614
2025-04,meghalaya,south west garo hills,242.0,355.0,597.0,0.0,0.0,0.0,991.0,610.0,174.0,1775.0,2372.0,1423.7777777777778,829.4722385013524,1.143163300962816,1423.7777777777778,829.4722385013524,1423.7777777777778,829.4722385013524
2025-04,meghalaya,south west khasi hills,193.0,214.0,407.0,0.0,0.0,0.0,241.0,535.0,212.0,988.0,1395.0,955.8888888888889,609.1074298603746,0.7209091361958404,955.8888888888889,609.1074298603746,955.8888888888889,609.1074298603746
2025-04,meghalaya,west garo hills,1078.0,3196.0,4274.0,0.0,0.0,0.0,1215.0,1761.0,727.0,3703.0,7977.0,6058.333333333333,3493.043586902402,0.5492822001594668,6058.333333333333,3493.043586902402,6058.333333333333,3493.043586902402
2025-04,meghalaya,west jaintia hills,563.0,285.0,848.0,0.0,0.0,0.0,712.0,1478.0,727.0,2917.0,3765.0,2255.4444444444443,1156.464343496062,1.3053195838205245,2255.4444444444443,1156.464343496062,2255.4444444444443,1156.464343496062
2025-04,meghalaya,west khasi hills,461.0,444.0,905.0,0.0,0.0,0.0,896.0,2670.0,1129.0,4695.0,5600.0,2953.6666666666665,1760.9749430358174,1.5027660352572707,2953.6666666666665,1760.9749430358174,2953.6666666666665,1760.9749430358174
2025-04,mizoram,aizawl,4073.0,1701.0,5774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5774.0,4713.222222222223,5878.246353670834,0.18045820368099158,4713.222222222223,5878.246353670834,4713.222222222223,5878.246353670834
2025-04,mizoram,champhai,2757.0,965.0,3722.0,0.0,0.0,0.0,275.0,76.0,17.0,368.0,4090.0,2173.777777777778,2739.8108409969554,0.6993994598272895,2173.777777777778,2739.8108409969554,2173.777777777778,2739.8108409969554
2025-04,mizoram,kolasib,1849.0,580.0,2429.0,95.0,400.0,495.0,0.0,0.0,0.0,0.0,2924.0,1454.7777777777778,1793.397737381322,0.8192394757715857,1454.7777777777778,1793.397737381322,1454.7777777777778,1793.397737381322
2025-04,mizoram,lawngtlai,1802.0,847.0,2649.0,31.0,372.0,403.0,0.0,0.0,0.0,0.0,3052.0,1780.4444444444443,1274.3242435808,0.9978273284533422,1780.4444444444443,1274.3242435808,1780.4444444444443,1274.3242435808
2025-04,mizoram,lunglei,2359.0,1105.0,3464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3464.0,2267.6666666666665,2898.554553566312,0.4127344547858841,2267.6666666666665,2898.554553566312,2267.6666666666665,2898.554553566312
